AQI,City,YMD,Station,SO2,CO,O3,PM10,PM25,NO2
74.3919598,花蓮縣,6-Apr,花蓮,2.714285714,6.136363636,26.66666667,40.74074074,74.3919598,12.82075472
86.70351759,澎湖縣,6-Apr,馬公,3.142857143,3.636363636,45.46296296,52.4,86.70351759,4.716981132
151.7664234,金門縣,6-Apr,金門,9.428571429,5.795454545,35.37037037,88.1,151.7664234,12.04716981
107.4814815,連江縣,6-Apr,馬祖,6.571428571,4.772727273,NaN,75.5,107.4814815,8.141509434
48.7012987,臺北市,6-May,陽明,3.428571429,2.5,44.81481481,18.51851852,48.7012987,3.08490566
71.92964824,臺北市,6-May,士林,5.285714286,7.272727273,31.94444444,49.07407407,71.92964824,18.9245283
79.31658291,臺北市,6-May,古亭,6.428571429,9.090909091,26.57407407,45.37037037,79.31658291,26.3490566
84.24120603,臺北市,6-May,萬華,6.714285714,9.204545455,28.33333333,42.59259259,84.24120603,21.89622642
91.6281407,臺北市,6-May,松山,7.857142857,8.295454545,27.96296296,44.44444444,91.6281407,28.37735849
71.92964824,臺北市,6-May,中山,7.571428571,11.36363636,22.22222222,48.14814815,71.92964824,32.67924528
89.16582915,新北市,6-May,新莊,12,8.636363636,28.7962963,45.37037037,89.16582915,24.66037736
62.08040201,新北市,6-May,新店,4.714285714,5.909090909,30.37037037,32.40740741,62.08040201,16.83962264
84.24120603,新北市,6-May,永和,6,14.77272727,21.2962963,41.66666667,84.24120603,31.37735849
74.3919598,新北市,6-May,菜寮,7.428571429,10.56818182,22.22222222,43.51851852,74.3919598,29.06603774
110.0740741,新北市,6-May,三重,8.285714286,22.95454545,15.74074074,62.2,110.0740741,43.04716981
71.92964824,新北市,6-May,汐止,8.142857143,6.477272727,23.24074074,41.66666667,71.92964824,22.78301887
64.54271357,新北市,6-May,萬里,3.142857143,3.295454545,42.87037037,38.88888889,64.54271357,8.679245283
74.3919598,新北市,6-May,林口,6.714285714,5,30.64814815,49.07407407,74.3919598,18.52830189
89.16582915,新北市,6-May,土城,7.142857143,7.5,28.05555556,43.51851852,89.16582915,23.69811321
69.46733668,新北市,6-May,淡水,3.428571429,5.568181818,29.62962963,38.88888889,69.46733668,14.66037736
44.44444444,新北市,6-May,板橋,6.857142857,9.318181818,28.88888889,44.44444444,0,25.98113208
43.51851852,臺中市,6-May,沙鹿,4.571428571,4.431818182,31.11111111,43.51851852,0,14.38679245
76.85427136,臺中市,6-May,豐原,4.857142857,6.477272727,26.2962963,45.37037037,76.85427136,17.05660377
91.6281407,臺中市,6-May,大里,5.142857143,6.931818182,26.01851852,55.2,91.6281407,17.47169811
81.77889447,臺中市,6-May,忠明,4,6.704545455,23.7037037,46.2962963,81.77889447,20.14150943
86.70351759,臺中市,6-May,西屯,5.285714286,4.772727273,26.2962963,44.44444444,86.70351759,16.37735849
86.70351759,臺南市,6-May,臺南,6.285714286,5.113636364,35.64814815,49.07407407,86.70351759,14.60377358
55.9,臺南市,6-May,新營,4.857142857,4.204545455,30.64814815,55.9,0,11.4245283
89.16582915,臺南市,6-May,善化,7.714285714,3.295454545,28.88888889,51,89.16582915,12.60377358
89.16582915,臺南市,6-May,安南,6.285714286,4.431818182,27.5,54.5,89.16582915,12.02830189
84.24120603,高雄市,6-May,左營,9.142857143,5.454545455,24.25925926,50,84.24120603,13.80188679
84.24120603,高雄市,6-May,楠梓,8.285714286,5.113636364,27.31481481,53.1,84.24120603,13.83962264
76.85427136,高雄市,6-May,林園,8.285714286,3.295454545,30.83333333,55.2,76.85427136,9.273584906
89.16582915,高雄市,6-May,復興,12.57142857,8.636363636,22.22222222,52.4,89.16582915,23.47169811
89.16582915,高雄市,6-May,小港,17.85714286,5.340909091,22.03703704,53.1,89.16582915,19.37735849
84.24120603,高雄市,6-May,鳳山,10.85714286,7.5,25.83333333,54.5,84.24120603,17.95283019
99.01507538,高雄市,6-May,前鎮,15.42857143,5.681818182,24.35185185,55.9,99.01507538,18.19811321
74.3919598,高雄市,6-May,美濃,3.428571429,3.068181818,29.62962963,45.37037037,74.3919598,6.858490566
104.8888889,高雄市,6-May,仁武,11.71428571,5.454545455,22.87037037,49.07407407,104.8888889,15.78301887
49.07407407,高雄市,6-May,橋頭,7,4.431818182,27.59259259,49.07407407,0,14.60377358
54.5,高雄市,6-May,大寮,9,4.431818182,28.05555556,54.5,0,13.32075472
89.16582915,高雄市,6-May,前金,9.571428571,4.886363636,33.24074074,47.22222222,89.16582915,13.30188679
35.18518519,基隆市,6-May,基隆,8.428571429,6.25,31.85185185,35.18518519,0,19.36792453
79.31658291,新竹市,6-May,新竹,5.571428571,6.363636364,26.94444444,41.66666667,79.31658291,19.11320755
55.9,嘉義市,6-May,嘉義,3.857142857,4.431818182,28.98148148,55.9,0,12.44339623
59.61809045,宜蘭縣,6-May,冬山,3.142857143,5.454545455,24.81481481,38.88888889,59.61809045,12.72641509
64.54271357,宜蘭縣,6-May,宜蘭,3.285714286,5.227272727,26.2962963,36.11111111,64.54271357,10.98113208
84.24120603,桃園市,6-May,大園,8.571428571,4.545454545,29.25925926,44.44444444,84.24120603,19.55660377
96.55276382,桃園市,6-May,中壢,10.28571429,13.06818182,18.33333333,55.2,96.55276382,30.55660377
89.16582915,桃園市,6-May,平鎮,8.571428571,6.022727273,27.31481481,48.14814815,89.16582915,22.40566038
69.46733668,桃園市,6-May,龍潭,4.571428571,5.454545455,25.09259259,46.2962963,69.46733668,18.8490566
71.92964824,桃園市,6-May,觀音,8.857142857,3.863636364,34.35185185,51.7,71.92964824,15.79245283
84.24120603,桃園市,6-May,桃園,15.14285714,7.5,31.01851852,49.07407407,84.24120603,24.14150943
81.77889447,新竹縣,6-May,湖口,5.285714286,4.204545455,31.2962963,44.44444444,81.77889447,15.80188679
41.66666667,新竹縣,6-May,竹東,2.142857143,5.681818182,25.09259259,41.66666667,0,13.30188679
62.08040201,苗栗縣,6-May,三義,3.571428571,3.295454545,28.7037037,33.33333333,62.08040201,10.50943396
69.46733668,苗栗縣,6-May,苗栗,6.714285714,5.227272727,27.12962963,33.33333333,69.46733668,13.81132075
74.3919598,苗栗縣,6-May,頭份,5.857142857,4.431818182,29.35185185,43.51851852,74.3919598,14.98113208
86.70351759,彰化縣,6-May,線西,5.714285714,4.090909091,28.98148148,49.07407407,86.70351759,13.40566038
91.6281407,彰化縣,6-May,彰化,7.142857143,5.454545455,25.55555556,48.14814815,91.6281407,17.68867925
86.70351759,彰化縣,6-May,二林,5,3.522727273,30.92592593,42.59259259,86.70351759,9.396226415
64.54271357,南投縣,6-May,埔里,3,4.431818182,27.40740741,39.81481481,64.54271357,9.273584906
79.31658291,南投縣,6-May,南投,4.142857143,5.113636364,28.24074074,45.37037037,79.31658291,13.41509434
79.31658291,南投縣,6-May,竹山,3.714285714,4.204545455,31.11111111,45.37037037,79.31658291,10.43396226
53.8,雲林縣,6-May,崙背,4.857142857,3.522727273,29.62962963,53.8,0,9.056603774
84.24120603,雲林縣,6-May,臺西,3.857142857,2.954545455,35.27777778,39.81481481,84.24120603,7.264150943
86.70351759,雲林縣,6-May,斗六,4.428571429,4.659090909,30.92592593,43.51851852,86.70351759,11.19811321
57.3,嘉義縣,6-May,朴子,4.285714286,3.977272727,31.94444444,57.3,0,8.70754717
53.1,嘉義縣,6-May,新港,4.428571429,3.863636364,30.46296296,53.1,0,9.679245283
79.31658291,屏東縣,6-May,潮州,6.714285714,3.75,28.42592593,47.22222222,79.31658291,10.89622642
79.31658291,屏東縣,6-May,屏東,6,5.227272727,27.40740741,51,79.31658291,11.00943396
45.45454545,屏東縣,6-May,恆春,2.571428571,1.022727273,32.77777778,22.22222222,45.45454545,2.943396226
38.96103896,臺東縣,6-May,關山,1.857142857,2.386363636,24.81481481,25,38.96103896,3.179245283
45.45454545,臺東縣,6-May,臺東,2.714285714,4.090909091,29.25925926,28.7037037,45.45454545,6.235849057
69.46733668,花蓮縣,6-May,花蓮,2.571428571,5.340909091,23.05555556,33.33333333,69.46733668,11.70754717
59.61809045,澎湖縣,6-May,馬公,2.285714286,2.840909091,40.64814815,37.96296296,59.61809045,3.924528302
104.8888889,金門縣,6-May,金門,9.428571429,4.886363636,38.51851852,60.8,104.8888889,9.405660377
86.70351759,連江縣,6-May,馬祖,4.285714286,3.977272727,57.86,49.07407407,86.70351759,5.660377358
86.70351759,臺北市,6-Jun,萬華,6,9.318181818,22.96296296,40.74074074,86.70351759,22.64150943
91.6281407,臺北市,6-Jun,松山,7.714285714,9.090909091,21.85185185,46.2962963,91.6281407,28.16037736
84.24120603,臺北市,6-Jun,古亭,6,9.431818182,20.74074074,45.37037037,84.24120603,24.40566038
91.6281407,臺北市,6-Jun,中山,7.428571429,11.93181818,16.57407407,49.07407407,91.6281407,31.9245283
45.45454545,臺北市,6-Jun,陽明,4,1.818181818,35.18518519,16.66666667,45.45454545,4.216981132
76.85427136,臺北市,6-Jun,士林,6.285714286,7.613636364,23.14814815,48.14814815,76.85427136,22.51886792
91.6281407,新北市,6-Jun,新莊,14.71428571,9.204545455,22.77777778,46.2962963,91.6281407,24.69811321
59.61809045,新北市,6-Jun,新店,5.428571429,5.340909091,26.01851852,31.48148148,59.61809045,15.29245283
84.24120603,新北市,6-Jun,永和,6.142857143,15.34090909,16.57407407,42.59259259,84.24120603,30.25471698
71.92964824,新北市,6-Jun,菜寮,7.428571429,11.25,16.38888889,42.59259259,71.92964824,29.11320755
112.6666667,新北市,6-Jun,三重,8.571428571,24.31818182,12.68518519,59.4,112.6666667,40.62264151
69.46733668,新北市,6-Jun,汐止,8.142857143,7.045454545,19.07407407,39.81481481,69.46733668,22.51886792
62.08040201,新北市,6-Jun,萬里,4.428571429,3.068181818,29.44444444,26.85185185,62.08040201,10.63207547
76.85427136,新北市,6-Jun,林口,8.714285714,5.340909091,20.83333333,49.07407407,76.85427136,21.3490566
89.16582915,新北市,6-Jun,土城,8.285714286,7.613636364,22.12962963,45.37037037,89.16582915,24.40566038
67.00502513,新北市,6-Jun,淡水,4.285714286,5.795454545,22.77777778,42.59259259,67.00502513,17.23584906
48.14814815,新北市,6-Jun,板橋,8.571428571,9.431818182,22.22222222,48.14814815,0,24.1509434
64.54271357,臺中市,6-Jun,西屯,5.428571429,4.318181818,18.98148148,34.25925926,64.54271357,13.73584906
48.7012987,臺中市,6-Jun,沙鹿,4.714285714,3.409090909,22.68518519,23.14814815,48.7012987,11.79245283
57.15577889,臺中市,6-Jun,豐原,3.857142857,5.113636364,21.01851852,33.33333333,57.15577889,12.79245283
62.08040201,臺中市,6-Jun,大里,4.571428571,5,18.98148148,34.25925926,62.08040201,11.09433962
59.61809045,臺中市,6-Jun,忠明,3.857142857,6.022727273,16.11111111,32.40740741,59.61809045,17.32075472
67.00502513,臺南市,6-Jun,安南,6.428571429,3.977272727,19.62962963,37.96296296,67.00502513,10.69811321
62.08040201,臺南市,6-Jun,臺南,5.857142857,4.090909091,23.24074074,34.25925926,62.08040201,11.22641509
59.61809045,臺南市,6-Jun,新營,4.428571429,3.068181818,24.07407407,37.03703704,59.61809045,8.018867925
54.69346734,臺南市,6-Jun,善化,7.571428571,2.045454545,22.22222222,37.96296296,54.69346734,9.509433962
62.08040201,高雄市,6-Jun,左營,9.857142857,5.227272727,15.09259259,34.25925926,62.08040201,12.62264151
57.15577889,高雄市,6-Jun,林園,5.285714286,2.613636364,18.24074074,41.66666667,57.15577889,6.367924528
54.69346734,高雄市,6-Jun,復興,13.28571429,7.386363636,13.7962963,34.25925926,54.69346734,17.16981132
67.00502513,高雄市,6-Jun,小港,21.57142857,4.204545455,12.31481481,41.66666667,67.00502513,13.74528302
64.54271357,高雄市,6-Jun,前金,12.85714286,5.113636364,19.35185185,36.11111111,64.54271357,13.39622642
64.54271357,高雄市,6-Jun,鳳山,8.714285714,6.931818182,17.77777778,42.59259259,64.54271357,14.77358491
62.08040201,高雄市,6-Jun,楠梓,9,4.545454545,18.33333333,38.88888889,62.08040201,12.21698113
38.96103896,高雄市,6-Jun,美濃,2.571428571,2.272727273,23.51851852,28.7037037,38.96103896,5.518867925
69.46733668,高雄市,6-Jun,仁武,9.571428571,4.886363636,12.96296296,33.33333333,69.46733668,11.66037736
54.69346734,高雄市,6-Jun,橋頭,6.285714286,3.181818182,18.88888889,28.7037037,54.69346734,10.90566038
62.08040201,高雄市,6-Jun,大寮,7.428571429,3.522727273,19.16666667,54.5,62.08040201,9.358490566
67.00502513,高雄市,6-Jun,前鎮,15,4.886363636,13.33333333,43.51851852,67.00502513,15.0754717
32.40740741,基隆市,6-Jun,基隆,9.857142857,6.477272727,21.38888889,32.40740741,0,20.39622642
57.15577889,新竹市,6-Jun,新竹,4.714285714,5.113636364,20.64814815,29.62962963,57.15577889,14.8490566
64.54271357,嘉義市,6-Jun,嘉義,3.428571429,3.295454545,23.88888889,35.18518519,64.54271357,8.783018868
59.61809045,宜蘭縣,6-Jun,宜蘭,4,4.659090909,18.24074074,35.18518519,59.61809045,10.5754717
54.69346734,宜蘭縣,6-Jun,冬山,4.285714286,5.795454545,17.5,40.74074074,54.69346734,13.3490566
64.54271357,桃園市,6-Jun,觀音,6.714285714,2.954545455,28.7037037,42.59259259,64.54271357,11.33962264
86.70351759,桃園市,6-Jun,中壢,9.571428571,14.31818182,14.44444444,51,86.70351759,26.14150943
89.16582915,桃園市,6-Jun,桃園,15.85714286,7.045454545,24.53703704,50,89.16582915,23.1509434
79.31658291,桃園市,6-Jun,平鎮,7.857142857,4.886363636,24.07407407,44.44444444,79.31658291,17.55660377
84.24120603,桃園市,6-Jun,大園,7.285714286,3.75,24.35185185,39.81481481,84.24120603,14.72641509
59.61809045,桃園市,6-Jun,龍潭,4.571428571,4.318181818,21.75925926,41.66666667,59.61809045,15.8490566
64.54271357,新竹縣,6-Jun,竹東,2.285714286,4.204545455,22.03703704,29.62962963,64.54271357,8.990566038
64.54271357,新竹縣,6-Jun,湖口,5.428571429,3.181818182,24.53703704,33.33333333,64.54271357,13.0754717
38.96103896,苗栗縣,6-Jun,三義,3.571428571,2.386363636,22.68518519,20.37037037,38.96103896,6.924528302
48.7012987,苗栗縣,6-Jun,頭份,6.142857143,3.295454545,24.25925926,28.7037037,48.7012987,10.79245283
38.96103896,苗栗縣,6-Jun,苗栗,4.714285714,3.863636364,20.74074074,20.37037037,38.96103896,9.764150943
64.54271357,彰化縣,6-Jun,彰化,6.285714286,5.113636364,21.2962963,31.48148148,64.54271357,11.91509434
67.00502513,彰化縣,6-Jun,線西,5,3.295454545,18.88888889,34.25925926,67.00502513,9.443396226
64.54271357,彰化縣,6-Jun,二林,3.571428571,2.5,22.40740741,26.85185185,64.54271357,6.566037736
52.23115578,南投縣,6-Jun,埔里,2.857142857,3.863636364,20.64814815,23.14814815,52.23115578,8.056603774
42.20779221,南投縣,6-Jun,竹山,2.857142857,3.068181818,23.33333333,26.85185185,42.20779221,5.537735849
45.45454545,南投縣,6-Jun,南投,3.142857143,4.090909091,21.94444444,25.92592593,45.45454545,9.150943396
38.96103896,雲林縣,6-Jun,臺西,3.142857143,2.159090909,24.07407407,26.85185185,38.96103896,6.547169811
48.7012987,雲林縣,6-Jun,崙背,3.714285714,2.386363636,20.64814815,29.62962963,48.7012987,5.698113208
62.08040201,雲林縣,6-Jun,斗六,3.857142857,3.75,23.51851852,26.85185185,62.08040201,7.745283019
64.54271357,嘉義縣,6-Jun,新港,4.142857143,2.954545455,21.01851852,41.66666667,64.54271357,8.801886792
67.00502513,嘉義縣,6-Jun,朴子,3.714285714,3.295454545,23.42592593,43.51851852,67.00502513,8.471698113
57.15577889,屏東縣,6-Jun,潮州,4.285714286,2.613636364,20.83333333,37.96296296,57.15577889,8.311320755
22.72727273,屏東縣,6-Jun,恆春,1.714285714,0.681818182,18.33333333,15.74074074,22.72727273,2.528301887
62.08040201,屏東縣,6-Jun,屏東,4.714285714,5,20.09259259,40.74074074,62.08040201,8.896226415
29.22077922,臺東縣,6-Jun,臺東,3.142857143,3.863636364,19.81481481,22.22222222,29.22077922,7.566037736
24.07407407,臺東縣,6-Jun,關山,1.857142857,2.045454545,15.64814815,24.07407407,22.72727273,3.849056604
59.61809045,花蓮縣,6-Jun,花蓮,2.428571429,4.659090909,13.98148148,29.62962963,59.61809045,9.5
24.16666667,澎湖縣,6-Jun,馬公,3.142857143,2.159090909,24.16666667,17.59259259,0,5.443396226
57.15577889,金門縣,6-Jun,金門,4.857142857,2.159090909,23.61111111,30.55555556,57.15577889,6.311320755
54.69346734,連江縣,6-Jun,馬祖,3.714285714,2.954545455,41.66666667,33.33333333,54.69346734,4.566037736
67.00502513,臺北市,6-Jul,古亭,5.428571429,7.045454545,20.55555556,40.74074074,67.00502513,19.50943396
71.92964824,臺北市,6-Jul,中山,6.285714286,8.977272727,16.75925926,41.66666667,71.92964824,23.52830189
32.77777778,臺北市,6-Jul,陽明,3.428571429,1.590909091,32.77777778,13.88888889,32.46753247,3.754716981
67.00502513,臺北市,6-Jul,萬華,5.142857143,6.931818182,24.72222222,35.18518519,67.00502513,17.79245283
71.92964824,臺北市,6-Jul,松山,7,6.136363636,22.5,39.81481481,71.92964824,19.87735849
59.61809045,臺北市,6-Jul,士林,5.285714286,5.113636364,21.01851852,43.51851852,59.61809045,15.69811321
71.92964824,新北市,6-Jul,新莊,12.85714286,6.363636364,22.40740741,37.96296296,71.92964824,18.33018868
52.23115578,新北市,6-Jul,新店,4.857142857,4.090909091,27.12962963,27.77777778,52.23115578,12.22641509
74.3919598,新北市,6-Jul,永和,5.571428571,12.5,15.83333333,37.03703704,74.3919598,24.49056604
52.23115578,新北市,6-Jul,菜寮,6.714285714,8.181818182,16.38888889,35.18518519,52.23115578,21.69811321
89.16582915,新北市,6-Jul,三重,8,20.22727273,12.12962963,51.7,89.16582915,32.53773585
64.54271357,新北市,6-Jul,板橋,7.428571429,6.590909091,22.59259259,42.59259259,64.54271357,18.16037736
57.15577889,新北市,6-Jul,林口,8.428571429,4.318181818,18.14814815,45.37037037,57.15577889,17.22641509
45.45454545,新北市,6-Jul,萬里,4.142857143,2.272727273,26.94444444,25.92592593,45.45454545,8.08490566
62.08040201,新北市,6-Jul,土城,6.714285714,5.454545455,22.03703704,36.11111111,62.08040201,18.81132075
48.7012987,新北市,6-Jul,淡水,3.857142857,4.431818182,18.98148148,38.88888889,48.7012987,12.32075472
52.23115578,新北市,6-Jul,汐止,7.714285714,4.659090909,22.12962963,34.25925926,52.23115578,16.23584906
52.23115578,臺中市,6-Jul,沙鹿,4.142857143,2.5,27.96296296,30.55555556,52.23115578,8.603773585
64.54271357,臺中市,6-Jul,忠明,3.714285714,5,21.48148148,38.88888889,64.54271357,14.09433962
71.92964824,臺中市,6-Jul,西屯,4.428571429,3.068181818,23.24074074,37.96296296,71.92964824,10.87735849
64.54271357,臺中市,6-Jul,豐原,3.857142857,4.431818182,26.2037037,39.81481481,64.54271357,10.99056604
71.92964824,臺中市,6-Jul,大里,4.285714286,4.318181818,23.14814815,38.88888889,71.92964824,10.12264151
84.24120603,臺南市,6-Jul,新營,4,2.5,23.88888889,41.66666667,84.24120603,6.160377358
69.46733668,臺南市,6-Jul,臺南,5.571428571,3.295454545,26.48148148,37.03703704,69.46733668,8.622641509
64.54271357,臺南市,6-Jul,善化,7.142857143,1.477272727,23.51851852,38.88888889,64.54271357,8.122641509
64.54271357,臺南市,6-Jul,安南,5.142857143,3.068181818,23.61111111,39.81481481,64.54271357,9.811320755
62.08040201,高雄市,6-Jul,左營,8.428571429,4.090909091,21.01851852,35.18518519,62.08040201,10.87735849
74.3919598,高雄市,6-Jul,林園,6.857142857,2.159090909,24.81481481,48.14814815,74.3919598,6.113207547
59.61809045,高雄市,6-Jul,復興,11,6.590909091,18.7962963,37.03703704,59.61809045,16.5
74.3919598,高雄市,6-Jul,小港,16.85714286,4.318181818,17.5,43.51851852,74.3919598,12.23584906
64.54271357,高雄市,6-Jul,前金,11.14285714,4.090909091,25.46296296,37.96296296,64.54271357,11.94339623
71.92964824,高雄市,6-Jul,前鎮,11.28571429,3.977272727,19.16666667,40.74074074,71.92964824,11.51886792
64.54271357,高雄市,6-Jul,楠梓,10.28571429,3.977272727,20.55555556,38.88888889,64.54271357,11.13207547
42.20779221,高雄市,6-Jul,美濃,2.714285714,2.272727273,23.88888889,29.62962963,42.20779221,4.896226415
74.3919598,高雄市,6-Jul,仁武,10.14285714,4.090909091,16.38888889,36.11111111,74.3919598,10.27358491
35.18518519,高雄市,6-Jul,橋頭,8,2.840909091,20.83333333,35.18518519,0,10.22641509
64.54271357,高雄市,6-Jul,大寮,5.428571429,2.954545455,25.74074074,39.81481481,64.54271357,8.481132075
67.00502513,高雄市,6-Jul,鳳山,8.428571429,6.136363636,22.40740741,48.14814815,67.00502513,14
54.69346734,基隆市,6-Jul,基隆,8,4.204545455,22.5,25,54.69346734,13.54716981
52.23115578,新竹市,6-Jul,新竹,4.714285714,5.227272727,19.53703704,32.40740741,52.23115578,14.16981132
37.03703704,嘉義市,6-Jul,嘉義,3,2.840909091,25.64814815,37.03703704,0,7.122641509
42.20779221,宜蘭縣,6-Jul,冬山,4,4.659090909,15.09259259,33.33333333,42.20779221,10.09433962
38.96103896,宜蘭縣,6-Jul,宜蘭,3.142857143,3.181818182,17.96296296,30.55555556,38.96103896,8.056603774
57.15577889,桃園市,6-Jul,觀音,7.285714286,2.5,25.27777778,42.59259259,57.15577889,10.77358491
67.00502513,桃園市,6-Jul,平鎮,7.142857143,4.318181818,20.64814815,43.51851852,67.00502513,15.82075472
57.15577889,桃園市,6-Jul,龍潭,4.428571429,4.090909091,22.31481481,42.59259259,57.15577889,15
79.31658291,桃園市,6-Jul,中壢,10,14.20454545,15.09259259,50,79.31658291,22.52830189
74.3919598,桃園市,6-Jul,桃園,12.85714286,5.909090909,20.46296296,46.2962963,74.3919598,19.5754717
64.54271357,桃園市,6-Jul,大園,6.857142857,3.181818182,20.92592593,37.96296296,64.54271357,12.73584906
62.08040201,新竹縣,6-Jul,湖口,4.571428571,2.5,22.96296296,36.11111111,62.08040201,11.39622642
36.11111111,新竹縣,6-Jul,竹東,2.285714286,4.090909091,22.22222222,36.11111111,0,8.886792453
52.23115578,苗栗縣,6-Jul,頭份,5.857142857,2.386363636,23.33333333,33.33333333,52.23115578,10.32075472
54.69346734,苗栗縣,6-Jul,三義,3.714285714,2.386363636,25.55555556,29.62962963,54.69346734,7.58490566
42.20779221,苗栗縣,6-Jul,苗栗,4,2.613636364,20.55555556,26.85185185,42.20779221,9.198113208
69.46733668,彰化縣,6-Jul,二林,3.714285714,1.704545455,23.88888889,32.40740741,69.46733668,5.688679245
54.69346734,彰化縣,6-Jul,線西,3.571428571,2.272727273,22.68518519,43.51851852,54.69346734,6.91509434
74.3919598,彰化縣,6-Jul,彰化,4.571428571,3.75,24.53703704,38.88888889,74.3919598,10.40566038
64.54271357,南投縣,6-Jul,埔里,2.714285714,3.181818182,25.37037037,29.62962963,64.54271357,7
62.08040201,南投縣,6-Jul,南投,3.142857143,3.522727273,25.55555556,35.18518519,62.08040201,8.056603774
62.08040201,南投縣,6-Jul,竹山,3.285714286,2.840909091,27.77777778,34.25925926,62.08040201,5.103773585
67.00502513,雲林縣,6-Jul,斗六,3.857142857,3.295454545,26.85185185,33.33333333,67.00502513,6.764150943
81.77889447,雲林縣,6-Jul,崙背,3.857142857,1.931818182,25,46.2962963,81.77889447,4.858490566
45.45454545,雲林縣,6-Jul,臺西,4.571428571,1.477272727,24.16666667,29.62962963,45.45454545,5.735849057
43.51851852,嘉義縣,6-Jul,朴子,3.714285714,2.386363636,26.01851852,43.51851852,0,6.981132075
64.54271357,嘉義縣,6-Jul,新港,4,2.386363636,23.88888889,40.74074074,64.54271357,7.801886792
69.46733668,屏東縣,6-Jul,屏東,4.428571429,4.545454545,20.18518519,41.66666667,69.46733668,8.669811321
29.22077922,屏東縣,6-Jul,恆春,2.285714286,0.681818182,18.42592593,23.14814815,29.22077922,2.358490566
64.54271357,屏東縣,6-Jul,潮州,4.142857143,2.272727273,24.16666667,37.03703704,64.54271357,7.452830189
23.14814815,臺東縣,6-Jul,關山,2.142857143,1.363636364,15.37037037,23.14814815,22.72727273,3.066037736
36.11111111,臺東縣,6-Jul,臺東,3,3.068181818,17.87037037,36.11111111,25.97402597,4.858490566
48.7012987,花蓮縣,6-Jul,花蓮,2.142857143,3.068181818,13.05555556,23.14814815,48.7012987,5.528301887
26.85185185,澎湖縣,6-Jul,馬公,2.428571429,1.477272727,25.92592593,26.85185185,19.48051948,3.971698113
52.23115578,金門縣,6-Jul,金門,5.142857143,1.477272727,24.53703704,37.96296296,52.23115578,4.91509434
48.7012987,連江縣,6-Jul,馬祖,3.857142857,2.159090909,31.2962963,37.03703704,48.7012987,3.698113208
71.92964824,臺北市,6-Aug,士林,6.142857143,4.772727273,22.96296296,45.37037037,71.92964824,14.85849057
84.24120603,臺北市,6-Aug,萬華,5.857142857,7.045454545,23.14814815,40.74074074,84.24120603,19.43396226
57.15577889,臺北市,6-Aug,陽明,3.857142857,1.704545455,35.46296296,20.37037037,57.15577889,2.79245283
84.24120603,臺北市,6-Aug,中山,7.142857143,9.090909091,16.66666667,45.37037037,84.24120603,24.16037736
79.31658291,臺北市,6-Aug,古亭,5.857142857,7.272727273,19.25925926,42.59259259,79.31658291,20.56603774
86.70351759,臺北市,6-Aug,松山,7.428571429,6.136363636,21.38888889,41.66666667,86.70351759,19.88679245
64.54271357,新北市,6-Aug,汐止,7.428571429,4.772727273,20.92592593,37.03703704,64.54271357,17.30188679
64.54271357,新北市,6-Aug,淡水,4.142857143,4.659090909,25.83333333,37.96296296,64.54271357,12.16981132
107.4814815,新北市,6-Aug,三重,8,18.40909091,12.77777778,55.9,107.4814815,33.13207547
71.92964824,新北市,6-Aug,林口,7.857142857,4.431818182,22.12962963,49.07407407,71.92964824,17.55660377
86.70351759,新北市,6-Aug,永和,6.428571429,13.18181818,15.27777778,39.81481481,86.70351759,24.70754717
84.24120603,新北市,6-Aug,新莊,12.28571429,6.25,23.24074074,43.51851852,84.24120603,19.45283019
79.31658291,新北市,6-Aug,板橋,8.142857143,6.931818182,22.96296296,44.44444444,79.31658291,19.59433962
57.15577889,新北市,6-Aug,萬里,3.857142857,2.386363636,27.87037037,26.85185185,57.15577889,7.198113208
62.08040201,新北市,6-Aug,新店,4.857142857,4.431818182,26.2037037,34.25925926,62.08040201,13.28301887
76.85427136,新北市,6-Aug,土城,6.571428571,5.795454545,23.98148148,39.81481481,76.85427136,20.14150943
67.00502513,新北市,6-Aug,菜寮,7.285714286,7.840909091,18.33333333,39.81481481,67.00502513,21.66981132
102.2962963,臺中市,6-Aug,大里,5.142857143,5,32.12962963,50,102.2962963,11.83962264
35.27777778,臺中市,6-Aug,沙鹿,5.571428571,3.636363636,35.27777778,0,0,11.66981132
112.6666667,臺中市,6-Aug,忠明,4.857142857,5.681818182,29.35185185,51,112.6666667,17.08490566
94.09045226,臺中市,6-Aug,豐原,5.142857143,5.340909091,33.7962963,53.1,94.09045226,13.76415094
99.01507538,臺中市,6-Aug,西屯,6.142857143,4.204545455,28.7037037,49.07407407,99.01507538,14.39622642
84.24120603,臺南市,6-Aug,善化,7.285714286,2.159090909,29.16666667,45.37037037,84.24120603,10.08490566
94.09045226,臺南市,6-Aug,新營,4.857142857,3.295454545,31.38888889,48.14814815,94.09045226,7.613207547
79.31658291,臺南市,6-Aug,臺南,5.142857143,4.318181818,34.35185185,43.51851852,79.31658291,12.97169811
81.77889447,臺南市,6-Aug,安南,5.714285714,3.636363636,28.98148148,46.2962963,81.77889447,11
79.31658291,高雄市,6-Aug,楠梓,8.285714286,4.545454545,25.64814815,46.2962963,79.31658291,13.78301887
